Date,Store,Product,Sales,Price,day,month,lag_1,lag_2,rolling_mean,Predicted,Reorder_Point,Inventory_Status,Revenue,Profit,Anomaly
2023-01-31,Store_A,Eggs,56,26,31,1,51.0,63.0,56.666666666666664,56.49,319.38082563360445,LOW,1456,291.2,NO
2023-02-01,Store_A,Eggs,62,26,1,2,56.0,51.0,56.333333333333336,61.05,342.18082563360446,LOW,1612,322.40000000000003,NO
2023-02-02,Store_A,Eggs,56,26,2,2,62.0,56.0,58.0,57.63,325.0808256336045,LOW,1456,291.2,NO
2023-02-03,Store_A,Eggs,53,26,3,2,56.0,62.0,57.0,53.88,306.3308256336045,LOW,1378,275.6,NO
2023-02-04,Store_A,Eggs,58,26,4,2,53.0,56.0,55.666666666666664,58.05,327.18082563360446,LOW,1508,301.6,NO
2023-02-05,Store_A,Eggs,49,26,5,2,58.0,53.0,53.333333333333336,49.59,284.88082563360445,LOW,1274,254.8,NO
2023-02-06,Store_A,Eggs,46,26,6,2,49.0,58.0,51.0,47.6,274.93082563360446,LOW,1196,239.20000000000002,NO
2023-02-07,Store_A,Eggs,47,26,7,2,46.0,49.0,47.333333333333336,47.19,272.88082563360445,LOW,1222,244.4,NO
2023-02-08,Store_A,Eggs,57,26,8,2,47.0,46.0,50.0,53.4,303.93082563360446,LOW,1482,296.40000000000003,NO
2023-02-09,Store_A,Eggs,44,26,9,2,57.0,47.0,49.333333333333336,45.88,266.33082563360443,LOW,1144,228.8,NO
2023-02-10,Store_A,Eggs,45,26,10,2,44.0,57.0,48.666666666666664,45.23,263.08082563360443,LOW,1170,234.0,NO
2023-02-11,Store_A,Eggs,56,26,11,2,45.0,44.0,48.333333333333336,52.96,301.73082563360447,LOW,1456,291.2,NO
2023-02-12,Store_A,Eggs,45,26,12,2,56.0,45.0,48.666666666666664,46.71,270.48082563360447,LOW,1170,234.0,NO
2023-02-13,Store_A,Eggs,44,26,13,2,45.0,56.0,48.333333333333336,44.85,261.18082563360446,LOW,1144,228.8,NO
2023-02-14,Store_A,Eggs,43,26,14,2,44.0,45.0,44.0,45.32,263.5308256336044,LOW,1118,223.60000000000002,NO
2023-02-15,Store_A,Eggs,56,26,15,2,43.0,44.0,47.666666666666664,53.8,305.93082563360446,LOW,1456,291.2,NO
2023-02-16,Store_A,Eggs,53,26,16,2,56.0,43.0,50.666666666666664,52.98,301.83082563360443,LOW,1378,275.6,NO
2023-02-17,Store_A,Eggs,57,26,17,2,53.0,56.0,55.333333333333336,57.37,323.7808256336044,LOW,1482,296.40000000000003,NO
2023-02-18,Store_A,Eggs,46,26,18,2,57.0,53.0,52.0,48.24,278.13082563360445,LOW,1196,239.20000000000002,NO
2023-02-19,Store_A,Eggs,50,26,19,2,46.0,57.0,51.0,49.56,284.73082563360447,LOW,1300,260.0,NO
2023-02-20,Store_A,Eggs,50,26,20,2,50.0,46.0,48.666666666666664,49.65,285.18082563360446,LOW,1300,260.0,NO
2023-02-21,Store_A,Eggs,51,26,21,2,50.0,50.0,50.333333333333336,50.94,291.63082563360445,LOW,1326,265.2,NO
2023-02-22,Store_A,Eggs,60,26,22,2,51.0,50.0,53.666666666666664,57.49,324.38082563360445,LOW,1560,312.0,NO
2023-02-23,Store_A,Eggs,56,26,23,2,60.0,51.0,55.666666666666664,56.66,320.2308256336044,LOW,1456,291.2,NO
2023-02-24,Store_A,Eggs,53,26,24,2,56.0,60.0,56.333333333333336,54.38,308.8308256336045,LOW,1378,275.6,NO
2023-02-25,Store_A,Eggs,48,26,25,2,53.0,56.0,52.333333333333336,49.25,283.18082563360446,LOW,1248,249.60000000000002,NO
2023-02-26,Store_A,Eggs,51,26,26,2,48.0,53.0,50.666666666666664,51.36,293.73082563360447,LOW,1326,265.2,NO
2023-02-27,Store_A,Eggs,49,26,27,2,51.0,48.0,49.333333333333336,49.73,285.58082563360443,LOW,1274,254.8,NO
2023-02-28,Store_A,Eggs,63,26,28,2,49.0,51.0,54.333333333333336,60.91,341.4808256336044,LOW,1638,327.6,NO
2023-03-01,Store_A,Eggs,65,26,1,3,63.0,49.0,59.0,62.71,350.48082563360447,LOW,1690,338.0,NO
2023-03-02,Store_A,Eggs,57,26,2,3,65.0,63.0,61.666666666666664,58.19,327.88082563360445,LOW,1482,296.40000000000003,NO
2023-03-03,Store_A,Eggs,57,26,3,3,57.0,65.0,59.666666666666664,56.75,320.68082563360446,LOW,1482,296.40000000000003,NO
2023-03-04,Store_A,Eggs,54,26,4,3,57.0,57.0,56.0,55.3,313.43082563360446,LOW,1404,280.8,NO
2023-03-05,Store_A,Eggs,64,26,5,3,54.0,57.0,58.333333333333336,62.48,349.33082563360443,LOW,1664,332.8,NO
2023-03-06,Store_A,Eggs,58,26,6,3,64.0,54.0,58.666666666666664,58.51,329.48082563360447,LOW,1508,301.6,NO
2023-03-07,Store_A,Eggs,58,26,7,3,58.0,64.0,60.0,57.34,323.6308256336045,LOW,1508,301.6,NO
2023-03-08,Store_A,Eggs,67,26,8,3,58.0,58.0,61.0,66.77,370.7808256336044,LOW,1742,348.40000000000003,NO
2023-03-09,Store_A,Eggs,56,26,9,3,67.0,58.0,60.333333333333336,57.05,322.18082563360446,LOW,1456,291.2,NO
2023-03-10,Store_A,Eggs,64,26,10,3,56.0,67.0,62.333333333333336,64.12,357.5308256336045,LOW,1664,332.8,NO
2023-03-11,Store_A,Eggs,59,26,11,3,64.0,56.0,59.666666666666664,59.13,332.5808256336045,LOW,1534,306.8,NO
2023-03-12,Store_A,Eggs,64,26,12,3,59.0,64.0,62.333333333333336,63.4,353.93082563360446,LOW,1664,332.8,NO
2023-03-13,Store_A,Eggs,65,26,13,3,64.0,59.0,62.666666666666664,64.65,360.18082563360446,LOW,1690,338.0,NO
2023-03-14,Store_A,Eggs,63,26,14,3,65.0,64.0,64.0,63.37,353.7808256336044,LOW,1638,327.6,NO
2023-03-15,Store_A,Eggs,63,26,15,3,63.0,65.0,63.666666666666664,63.31,353.48082563360447,LOW,1638,327.6,NO
2023-03-16,Store_A,Eggs,76,26,16,3,63.0,63.0,67.33333333333333,74.92,411.5308256336045,LOW,1976,395.20000000000005,NO
2023-03-17,Store_A,Eggs,80,26,17,3,76.0,63.0,73.0,79.12,432.5308256336045,LOW,2080,416.0,NO
2023-03-18,Store_A,Eggs,66,26,18,3,80.0,76.0,74.0,68.18,377.8308256336045,LOW,1716,343.20000000000005,NO
2023-03-19,Store_A,Eggs,63,26,19,3,66.0,80.0,69.66666666666667,64.47,359.2808256336045,LOW,1638,327.6,NO
2023-03-20,Store_A,Eggs,74,26,20,3,63.0,66.0,67.66666666666667,71.99,396.88082563360445,LOW,1924,384.8,NO
2023-03-21,Store_A,Eggs,74,26,21,3,74.0,63.0,70.33333333333333,72.64,400.13082563360445,LOW,1924,384.8,NO
2023-03-22,Store_A,Eggs,70,26,22,3,74.0,74.0,72.66666666666667,69.77,385.7808256336044,LOW,1820,364.0,NO
2023-03-23,Store_A,Eggs,75,26,23,3,70.0,74.0,73.0,74.84,411.1308256336045,LOW,1950,390.0,NO
2023-03-24,Store_A,Eggs,65,26,24,3,75.0,70.0,70.0,64.93,361.5808256336045,LOW,1690,338.0,NO
2023-03-25,Store_A,Eggs,69,26,25,3,65.0,75.0,69.66666666666667,67.62,375.0308256336045,LOW,1794,358.8,NO
2023-03-26,Store_A,Eggs,70,26,26,3,69.0,65.0,68.0,70.74,390.63082563360445,LOW,1820,364.0,NO
2023-03-27,Store_A,Eggs,73,26,27,3,70.0,69.0,70.66666666666667,71.32,393.5308256336044,LOW,1898,379.6,NO
2023-03-28,Store_A,Eggs,79,26,28,3,73.0,70.0,74.0,78.58,429.83082563360443,LOW,2054,410.8,NO
2023-03-29,Store_A,Eggs,60,26,29,3,79.0,73.0,70.66666666666667,62.43,349.08082563360443,LOW,1560,312.0,NO
2023-03-30,Store_A,Eggs,64,26,30,3,60.0,79.0,67.66666666666667,64.61,359.98082563360447,LOW,1664,332.8,NO
2023-03-31,Store_A,Eggs,66,26,31,3,64.0,60.0,63.333333333333336,65.76,365.73082563360447,LOW,1716,343.20000000000005,NO
2023-04-01,Store_A,Eggs,72,26,1,4,66.0,64.0,67.33333333333333,72.09,397.3808256336045,LOW,1872,374.40000000000003,NO
2023-04-02,Store_A,Eggs,66,26,2,4,72.0,66.0,68.0,67.62,375.0308256336045,LOW,1716,343.20000000000005,NO
2023-04-03,Store_A,Eggs,62,26,3,4,66.0,72.0,66.66666666666667,64.28,358.33082563360443,LOW,1612,322.40000000000003,NO
2023-04-04,Store_A,Eggs,59,26,4,4,62.0,66.0,62.333333333333336,60.09,337.3808256336045,LOW,1534,306.8,NO
2023-04-05,Store_A,Eggs,73,26,5,4,59.0,62.0,64.66666666666667,70.9,391.43082563360446,LOW,1898,379.6,NO
2023-04-06,Store_A,Eggs,58,26,6,4,73.0,59.0,63.333333333333336,59.08,332.33082563360443,LOW,1508,301.6,NO
2023-04-07,Store_A,Eggs,70,26,7,4,58.0,73.0,67.0,68.03,377.08082563360443,LOW,1820,364.0,NO
2023-04-08,Store_A,Eggs,56,26,8,4,70.0,58.0,61.333333333333336,57.69,325.38082563360445,LOW,1456,291.2,NO
2023-04-09,Store_A,Eggs,53,26,9,4,56.0,70.0,59.666666666666664,55.04,312.13082563360445,LOW,1378,275.6,NO
2023-04-10,Store_A,Eggs,65,26,10,4,53.0,56.0,58.0,63.26,353.23082563360447,LOW,1690,338.0,NO
2023-04-11,Store_A,Eggs,62,26,11,4,65.0,53.0,60.0,60.57,339.7808256336045,LOW,1612,322.40000000000003,NO
2023-04-12,Store_A,Eggs,58,26,12,4,62.0,65.0,61.666666666666664,59.2,332.93082563360446,LOW,1508,301.6,NO
2023-04-13,Store_A,Eggs,66,26,13,4,58.0,62.0,62.0,64.51,359.48082563360447,LOW,1716,343.20000000000005,NO
2023-04-14,Store_A,Eggs,65,26,14,4,66.0,58.0,63.0,63.99,356.88082563360445,LOW,1690,338.0,NO
2023-04-15,Store_A,Eggs,63,26,15,4,65.0,66.0,64.66666666666667,65.03,362.08082563360443,LOW,1638,327.6,NO
2023-04-16,Store_A,Eggs,63,26,16,4,63.0,65.0,63.666666666666664,63.03,352.08082563360443,LOW,1638,327.6,NO
2023-04-17,Store_A,Eggs,46,26,17,4,63.0,63.0,57.333333333333336,50.29,288.38082563360445,LOW,1196,239.20000000000002,NO
2023-04-18,Store_A,Eggs,62,26,18,4,46.0,63.0,57.0,60.0,336.93082563360446,LOW,1612,322.40000000000003,NO
2023-04-19,Store_A,Eggs,52,26,19,4,62.0,46.0,53.333333333333336,51.76,295.73082563360447,LOW,1352,270.40000000000003,NO
2023-04-20,Store_A,Eggs,46,26,20,4,52.0,62.0,53.333333333333336,48.46,279.23082563360447,LOW,1196,239.20000000000002,NO
2023-04-21,Store_A,Eggs,51,26,21,4,46.0,52.0,49.666666666666664,51.54,294.63082563360445,LOW,1326,265.2,NO
2023-04-22,Store_A,Eggs,53,26,22,4,51.0,46.0,50.0,52.63,300.0808256336045,LOW,1378,275.6,NO
2023-04-23,Store_A,Eggs,47,26,23,4,53.0,51.0,50.333333333333336,49.48,284.33082563360443,LOW,1222,244.4,NO
2023-04-24,Store_A,Eggs,57,26,24,4,47.0,53.0,52.333333333333336,53.97,306.7808256336045,LOW,1482,296.40000000000003,NO
2023-04-25,Store_A,Eggs,65,26,25,4,57.0,47.0,56.333333333333336,62.82,351.0308256336045,LOW,1690,338.0,NO
2023-04-26,Store_A,Eggs,60,26,26,4,65.0,57.0,60.666666666666664,61.15,342.68082563360446,LOW,1560,312.0,NO
2023-04-27,Store_A,Eggs,64,26,27,4,60.0,65.0,63.0,63.79,355.88082563360445,LOW,1664,332.8,NO
2023-04-28,Store_A,Eggs,54,26,28,4,64.0,60.0,59.333333333333336,54.84,311.1308256336045,LOW,1404,280.8,NO
2023-04-29,Store_A,Eggs,60,26,29,4,54.0,64.0,59.333333333333336,58.97,331.7808256336045,LOW,1560,312.0,NO
2023-04-30,Store_A,Eggs,67,26,30,4,60.0,54.0,60.333333333333336,64.56,359.73082563360447,LOW,1742,348.40000000000003,NO
2023-05-01,Store_A,Eggs,60,26,1,5,67.0,60.0,62.333333333333336,59.68,335.33082563360443,LOW,1560,312.0,NO
2023-05-02,Store_A,Eggs,63,26,2,5,60.0,67.0,63.333333333333336,63.05,352.18082563360446,LOW,1638,327.6,NO
2023-05-03,Store_A,Eggs,57,26,3,5,63.0,60.0,60.0,57.05,322.18082563360446,LOW,1482,296.40000000000003,NO
2023-05-04,Store_A,Eggs,58,26,4,5,57.0,63.0,59.333333333333336,57.47,324.2808256336045,LOW,1508,301.6,NO
2023-05-05,Store_A,Eggs,69,26,5,5,58.0,57.0,61.333333333333336,68.34,378.6308256336045,LOW,1794,358.8,NO
2023-05-06,Store_A,Eggs,59,26,6,5,69.0,58.0,62.0,59.27,333.2808256336045,LOW,1534,306.8,NO
2023-05-07,Store_A,Eggs,58,26,7,5,59.0,69.0,62.0,59.45,334.18082563360446,LOW,1508,301.6,NO
2023-05-08,Store_A,Eggs,66,26,8,5,58.0,59.0,61.0,65.59,364.8808256336045,LOW,1716,343.20000000000005,NO
2023-05-09,Store_A,Eggs,78,26,9,5,66.0,58.0,67.33333333333333,75.61,414.98082563360447,LOW,2028,405.6,NO
2023-05-10,Store_A,Eggs,79,26,10,5,78.0,66.0,74.33333333333333,78.32,428.5308256336044,LOW,2054,410.8,NO
2023-05-11,Store_A,Eggs,72,26,11,5,79.0,78.0,76.33333333333333,72.2,397.93082563360446,LOW,1872,374.40000000000003,NO
2023-05-12,Store_A,Eggs,70,26,12,5,72.0,79.0,73.66666666666667,70.48,389.3308256336045,LOW,1820,364.0,NO
2023-05-13,Store_A,Eggs,69,26,13,5,70.0,72.0,70.33333333333333,68.74,380.63082563360445,LOW,1794,358.8,NO
2023-05-14,Store_A,Eggs,83,26,14,5,69.0,70.0,74.0,81.97,446.7808256336045,LOW,2158,431.6,NO
2023-05-15,Store_A,Eggs,74,26,15,5,83.0,69.0,75.33333333333333,76.97,421.7808256336045,LOW,1924,384.8,NO
2023-05-16,Store_A,Eggs,68,26,16,5,74.0,83.0,75.0,69.59,384.8808256336045,LOW,1768,353.6,NO
2023-05-17,Store_A,Eggs,84,26,17,5,68.0,74.0,75.33333333333333,80.71,440.4808256336044,LOW,2184,436.8,NO
2023-05-18,Store_A,Eggs,81,26,18,5,84.0,68.0,77.66666666666667,80.64,440.13082563360445,LOW,2106,421.20000000000005,NO
2023-05-19,Store_A,Eggs,68,26,19,5,81.0,84.0,77.66666666666667,69.87,386.2808256336045,LOW,1768,353.6,NO
2023-05-20,Store_A,Eggs,69,26,20,5,68.0,81.0,72.66666666666667,68.64,380.13082563360445,LOW,1794,358.8,NO
2023-05-21,Store_A,Eggs,82,26,21,5,69.0,68.0,73.0,81.54,444.6308256336045,LOW,2132,426.40000000000003,NO
2023-05-22,Store_A,Eggs,85,26,22,5,82.0,69.0,78.66666666666667,83.53,454.58082563360443,LOW,2210,442.0,NO
2023-05-23,Store_A,Eggs,69,26,23,5,85.0,82.0,78.66666666666667,71.97,396.7808256336045,LOW,1794,358.8,NO
2023-05-24,Store_A,Eggs,71,26,24,5,69.0,85.0,75.0,72.4,398.93082563360446,LOW,1846,369.20000000000005,NO
2023-05-25,Store_A,Eggs,86,26,25,5,71.0,69.0,75.33333333333333,83.73,455.5808256336045,LOW,2236,447.20000000000005,NO
2023-05-26,Store_A,Eggs,79,26,26,5,86.0,71.0,78.66666666666667,79.38,433.83082563360443,LOW,2054,410.8,NO
2023-05-27,Store_A,Eggs,70,26,27,5,79.0,86.0,78.33333333333333,71.51,394.48082563360447,LOW,1820,364.0,NO
2023-05-28,Store_A,Eggs,70,26,28,5,70.0,79.0,73.0,70.6,389.93082563360446,LOW,1820,364.0,NO
2023-05-29,Store_A,Eggs,79,26,29,5,70.0,70.0,73.0,78.75,430.68082563360446,LOW,2054,410.8,NO
2023-05-30,Store_A,Eggs,70,26,30,5,79.0,70.0,73.0,72.95,401.68082563360446,LOW,1820,364.0,NO
2023-05-31,Store_A,Eggs,69,26,31,5,70.0,79.0,72.66666666666667,68.74,380.63082563360445,LOW,1794,358.8,NO
2023-06-01,Store_A,Eggs,82,26,1,6,69.0,70.0,73.66666666666667,81.32,443.5308256336044,LOW,2132,426.40000000000003,NO
2023-06-02,Store_A,Eggs,83,26,2,6,82.0,69.0,78.0,81.64,445.13082563360445,LOW,2158,431.6,NO
2023-06-03,Store_A,Eggs,70,26,3,6,83.0,82.0,78.33333333333333,72.22,398.0308256336045,LOW,1820,364.0,NO
2023-06-04,Store_A,Eggs,81,26,4,6,70.0,83.0,78.0,77.95,426.68082563360446,LOW,2106,421.20000000000005,NO
2023-06-05,Store_A,Eggs,63,26,5,6,81.0,70.0,71.33333333333333,65.35,363.68082563360446,LOW,1638,327.6,NO
2023-06-06,Store_A,Eggs,63,26,6,6,63.0,81.0,69.0,63.96,356.73082563360447,LOW,1638,327.6,NO
2023-06-07,Store_A,Eggs,69,26,7,6,63.0,63.0,65.0,69.46,384.2308256336044,LOW,1794,358.8,NO
2023-06-08,Store_A,Eggs,70,26,8,6,69.0,63.0,67.33333333333333,71.39,393.88082563360445,LOW,1820,364.0,NO
2023-06-09,Store_A,Eggs,69,26,9,6,70.0,69.0,69.33333333333333,68.74,380.63082563360445,LOW,1794,358.8,NO
2023-06-10,Store_A,Eggs,76,26,10,6,69.0,70.0,71.66666666666667,74.38,408.83082563360443,LOW,1976,395.20000000000005,NO
2023-06-11,Store_A,Eggs,67,26,11,6,76.0,69.0,70.66666666666667,66.62,370.0308256336045,LOW,1742,348.40000000000003,NO
2023-06-12,Store_A,Eggs,67,26,12,6,67.0,76.0,70.0,67.31,373.48082563360447,LOW,1742,348.40000000000003,NO
2023-06-13,Store_A,Eggs,70,26,13,6,67.0,67.0,68.0,69.82,386.0308256336044,LOW,1820,364.0,NO
2023-06-14,Store_A,Eggs,65,26,14,6,70.0,67.0,67.33333333333333,66.97,371.7808256336045,LOW,1690,338.0,NO
2023-06-15,Store_A,Eggs,67,26,15,6,65.0,70.0,67.33333333333333,67.15,372.68082563360446,LOW,1742,348.40000000000003,NO
2023-06-16,Store_A,Eggs,57,26,16,6,67.0,65.0,63.0,57.59,324.8808256336045,LOW,1482,296.40000000000003,NO
2023-06-17,Store_A,Eggs,58,26,17,6,57.0,67.0,60.666666666666664,59.6,334.93082563360446,LOW,1508,301.6,NO
2023-06-18,Store_A,Eggs,70,26,18,6,58.0,57.0,61.666666666666664,68.75,380.68082563360446,LOW,1820,364.0,NO
2023-06-19,Store_A,Eggs,52,26,19,6,70.0,58.0,60.0,54.05,307.18082563360446,LOW,1352,270.40000000000003,NO
2023-06-20,Store_A,Eggs,57,26,20,6,52.0,70.0,59.666666666666664,57.47,324.2808256336045,LOW,1482,296.40000000000003,NO
2023-06-21,Store_A,Eggs,59,26,21,6,57.0,52.0,56.0,58.61,329.98082563360447,LOW,1534,306.8,NO
2023-06-22,Store_A,Eggs,63,26,22,6,59.0,57.0,59.666666666666664,61.27,343.2808256336045,LOW,1638,327.6,NO
2023-06-23,Store_A,Eggs,61,26,23,6,63.0,59.0,61.0,62.08,347.33082563360443,LOW,1586,317.20000000000005,NO
2023-06-24,Store_A,Eggs,66,26,24,6,61.0,63.0,63.333333333333336,65.45,364.18082563360446,LOW,1716,343.20000000000005,NO
2023-06-25,Store_A,Eggs,58,26,25,6,66.0,61.0,61.666666666666664,59.26,333.23082563360447,LOW,1508,301.6,NO
2023-06-26,Store_A,Eggs,70,26,26,6,58.0,66.0,64.66666666666667,68.51,379.48082563360447,LOW,1820,364.0,NO
2023-06-27,Store_A,Eggs,62,26,27,6,70.0,58.0,63.333333333333336,61.73,345.58082563360443,LOW,1612,322.40000000000003,NO
2023-06-28,Store_A,Eggs,62,26,28,6,62.0,70.0,64.66666666666667,63.21,352.98082563360447,LOW,1612,322.40000000000003,NO
2023-06-29,Store_A,Eggs,54,26,29,6,62.0,62.0,59.333333333333336,55.22,313.0308256336045,LOW,1404,280.8,NO
2023-06-30,Store_A,Eggs,60,26,30,6,54.0,62.0,58.666666666666664,59.09,332.3808256336045,LOW,1560,312.0,NO
2023-07-01,Store_A,Eggs,69,26,1,7,60.0,54.0,61.0,68.38,378.83082563360443,LOW,1794,358.8,NO
2023-07-02,Store_A,Eggs,70,26,2,7,69.0,60.0,66.33333333333333,69.67,385.2808256336045,LOW,1820,364.0,NO
2023-07-03,Store_A,Eggs,74,26,3,7,70.0,69.0,71.0,72.7,400.43082563360446,LOW,1924,384.8,NO
2023-07-04,Store_A,Eggs,76,26,4,7,74.0,70.0,73.33333333333333,76.1,417.43082563360446,LOW,1976,395.20000000000005,NO
2023-07-05,Store_A,Eggs,73,26,5,7,76.0,74.0,74.33333333333333,73.56,404.73082563360447,LOW,1898,379.6,NO
2023-07-06,Store_A,Eggs,79,26,6,7,73.0,76.0,76.0,77.74,425.63082563360445,LOW,2054,410.8,NO
2023-07-07,Store_A,Eggs,73,26,7,7,79.0,73.0,75.0,73.26,403.23082563360447,LOW,1898,379.6,NO
2023-07-08,Store_A,Eggs,64,26,8,7,73.0,79.0,72.0,66.59,369.8808256336045,LOW,1664,332.8,NO
2023-07-09,Store_A,Eggs,67,26,9,7,64.0,73.0,68.0,67.48,374.3308256336045,LOW,1742,348.40000000000003,NO
2023-07-10,Store_A,Eggs,82,26,10,7,67.0,64.0,71.0,78.32,428.5308256336044,LOW,2132,426.40000000000003,NO
2023-07-11,Store_A,Eggs,73,26,11,7,82.0,67.0,74.0,74.74,410.63082563360445,LOW,1898,379.6,NO
2023-07-12,Store_A,Eggs,75,26,12,7,73.0,82.0,76.66666666666667,75.56,414.73082563360447,LOW,1950,390.0,NO
2023-07-13,Store_A,Eggs,80,26,13,7,75.0,73.0,76.0,78.39,428.88082563360445,LOW,2080,416.0,NO
2023-07-14,Store_A,Eggs,70,26,14,7,80.0,75.0,75.0,71.34,393.6308256336045,LOW,1820,364.0,NO
2023-07-15,Store_A,Eggs,84,26,15,7,70.0,80.0,78.0,81.41,443.9808256336044,LOW,2184,436.8,NO
2023-07-16,Store_A,Eggs,90,26,16,7,84.0,70.0,81.33333333333333,86.29,468.3808256336045,LOW,2340,468.0,NO
2023-07-17,Store_A,Eggs,79,26,17,7,90.0,84.0,84.33333333333333,79.78,435.83082563360443,LOW,2054,410.8,NO
2023-07-18,Store_A,Eggs,76,26,18,7,79.0,90.0,81.66666666666667,79.09,432.3808256336045,LOW,1976,395.20000000000005,NO
2023-07-19,Store_A,Eggs,92,26,19,7,76.0,79.0,82.33333333333333,85.96,466.7308256336044,LOW,2392,478.40000000000003,NO
2023-01-03,Store_B,Milk,72,30,3,1,73.0,69.0,71.33333333333333,71.3,392.1194512109399,LOW,2160,432.0,NO
2023-01-04,Store_B,Milk,72,30,4,1,72.0,73.0,72.33333333333333,71.63,393.7694512109399,LOW,2160,432.0,NO
2023-01-05,Store_B,Milk,68,30,5,1,72.0,72.0,70.66666666666667,68.83,379.7694512109399,LOW,2040,408.0,NO
2023-01-06,Store_B,Milk,76,30,6,1,68.0,72.0,72.0,74.68,409.0194512109399,LOW,2280,456.0,NO
2023-01-07,Store_B,Milk,66,30,7,1,76.0,68.0,70.0,66.79,369.56945121094,LOW,1980,396.0,NO
2023-01-08,Store_B,Milk,78,30,8,1,66.0,76.0,73.33333333333333,77.03,420.7694512109399,LOW,2340,468.0,NO
2023-01-09,Store_B,Milk,79,30,9,1,78.0,66.0,74.33333333333333,78.29,427.06945121094,LOW,2370,474.0,NO
2023-01-10,Store_B,Milk,84,30,10,1,79.0,78.0,80.33333333333333,83.71,454.1694512109399,LOW,2520,504.0,NO
2023-01-11,Store_B,Milk,87,30,11,1,84.0,79.0,83.33333333333333,87.03,470.7694512109399,LOW,2610,522.0,NO
2023-01-12,Store_B,Milk,73,30,12,1,87.0,84.0,81.33333333333333,74.68,409.0194512109399,LOW,2190,438.0,NO
2023-01-13,Store_B,Milk,74,30,13,1,73.0,87.0,78.0,75.14,411.31945121093986,LOW,2220,444.0,NO
2023-01-14,Store_B,Milk,81,30,14,1,74.0,73.0,76.0,79.33,432.2694512109399,LOW,2430,486.0,NO
2023-01-15,Store_B,Milk,75,30,15,1,81.0,74.0,76.66666666666667,74.64,408.81945121093986,LOW,2250,450.0,NO
2023-01-16,Store_B,Milk,89,30,16,1,75.0,81.0,81.66666666666667,88.5,478.1194512109399,LOW,2670,534.0,NO
2023-01-17,Store_B,Milk,85,30,17,1,89.0,75.0,83.0,85.21,461.6694512109399,LOW,2550,510.0,NO
2023-01-18,Store_B,Milk,72,30,18,1,85.0,89.0,82.0,73.87,404.96945121093995,LOW,2160,432.0,NO
2023-01-19,Store_B,Milk,89,30,19,1,72.0,85.0,82.0,86.94,470.31945121093986,LOW,2670,534.0,NO
2023-01-20,Store_B,Milk,76,30,20,1,89.0,72.0,79.0,75.81,414.6694512109399,LOW,2280,456.0,NO
2023-01-21,Store_B,Milk,76,30,21,1,76.0,89.0,80.33333333333333,76.82,419.71945121093984,LOW,2280,456.0,NO
2023-01-22,Store_B,Milk,87,30,22,1,76.0,76.0,79.66666666666667,84.59,458.56945121094,LOW,2610,522.0,NO
2023-01-23,Store_B,Milk,77,30,23,1,87.0,76.0,80.0,78.58,428.5194512109399,LOW,2310,462.0,NO
2023-01-24,Store_B,Milk,86,30,24,1,77.0,87.0,83.33333333333333,85.09,461.06945121094,LOW,2580,516.0,NO
2023-01-25,Store_B,Milk,74,30,25,1,86.0,77.0,79.0,75.09,411.06945121094,LOW,2220,444.0,NO
2023-01-26,Store_B,Milk,80,30,26,1,74.0,86.0,80.0,80.23,436.7694512109399,LOW,2400,480.0,NO
2023-01-27,Store_B,Milk,67,30,27,1,80.0,74.0,73.66666666666667,70.15,386.3694512109399,LOW,2010,402.0,NO
2023-01-28,Store_B,Milk,75,30,28,1,67.0,80.0,74.0,75.6,413.6194512109399,LOW,2250,450.0,NO
2023-01-29,Store_B,Milk,69,30,29,1,75.0,67.0,70.33333333333333,69.54,383.31945121094,LOW,2070,414.0,NO
2023-01-30,Store_B,Milk,71,30,30,1,69.0,75.0,71.66666666666667,71.48,393.0194512109399,LOW,2130,426.0,NO
2023-01-31,Store_B,Milk,81,30,31,1,71.0,69.0,73.66666666666667,78.77,429.46945121093984,LOW,2430,486.0,NO
2023-02-01,Store_B,Milk,74,30,1,2,81.0,71.0,75.33333333333333,74.04,405.81945121094,LOW,2220,444.0,NO
2023-02-02,Store_B,Milk,74,30,2,2,74.0,81.0,76.33333333333333,75.43,412.7694512109399,LOW,2220,444.0,NO
2023-02-03,Store_B,Milk,73,30,3,2,74.0,74.0,73.66666666666667,73.65,403.8694512109399,LOW,2190,438.0,NO
2023-02-04,Store_B,Milk,77,30,4,2,73.0,74.0,74.66666666666667,76.28,417.0194512109399,LOW,2310,462.0,NO
2023-02-05,Store_B,Milk,73,30,5,2,77.0,73.0,74.33333333333333,73.73,404.2694512109399,LOW,2190,438.0,NO
2023-02-06,Store_B,Milk,76,30,6,2,73.0,77.0,75.33333333333333,76.19,416.56945121093986,LOW,2280,456.0,NO
2023-02-07,Store_B,Milk,68,30,7,2,76.0,73.0,72.33333333333333,68.76,379.4194512109399,LOW,2040,408.0,NO
2023-02-08,Store_B,Milk,75,30,8,2,68.0,76.0,73.0,74.32,407.21945121093984,LOW,2250,450.0,NO
2023-02-09,Store_B,Milk,69,30,9,2,75.0,68.0,70.66666666666667,69.6,383.6194512109399,LOW,2070,414.0,NO
2023-02-10,Store_B,Milk,61,30,10,2,69.0,75.0,68.33333333333333,63.77,354.46945121093995,LOW,1830,366.0,NO
2023-02-11,Store_B,Milk,62,30,11,2,61.0,69.0,64.0,63.26,351.9194512109399,LOW,1860,372.0,NO
